Tweet_ID,Parent_Tweet_ID,Time,Account_Name,Tweet,TweetScore,Sentiment,Noun,Influence
1256959102812672001,1256957565562486784,2020-05-03 14:49:37,PocheMary,"@realDonaldTrump I can’t wait to vote for you AGAIN November 3, 2020!! TRUMP🇺🇸🇺🇸🇺🇸",0.0,neutral,plague great,0.16391995183975774
1256959102187700224,1256957565562486784,2020-05-03 14:49:37,tlaneveteran,"@realDonaldTrump Thanks Demorats, for unifying America again! Jackass's!!!!",0.6209,positive,plague great,30.565045560974152
1256959101822779392,1256957565562486784,2020-05-03 14:49:37,jearduski46,"@realDonaldTrump Sir, you have money, and my children and I don't have a home to live in",0.0,neutral,plague great,0.08333333333333333
1256959101692715008,1256957565562486784,2020-05-03 14:49:37,MarciaDenny1,@realDonaldTrump You definitely drank the Clorox - you are raving mad!!!,-0.3348,negative,plague great,6.915966386554621
1256959100908441608,1256957565562486784,2020-05-03 14:49:37,KimVanlenten,@realDonaldTrump Without you,0.0,neutral,plague great,0.15296610169491526
1256959100379975680,1256957565562486784,2020-05-03 14:49:37,rocklobster999,@realDonaldTrump You have failed! Resign! https://t.co/n4jq6elyVc,-0.7418,negative,plague great,10.880148193887003
1256959099721449472,1256957565562486784,2020-05-03 14:49:37,McBoozieson,@realDonaldTrump Proper mental,0.0,neutral,plague great,2.253176155388867
1256959098991624193,1256957565562486784,2020-05-03 14:49:37,dderedin,@realDonaldTrump It’s not a kids bedtime story. Lmao,0.5994,positive,plague great,0.0014008620689655174
1256959106092589059,1256957565562486784,2020-05-03 14:49:38,geekygamerchic1,@realDonaldTrump https://t.co/qaxgWqJxVW,0.0,neutral,plague great,2.264903846153846
1256959105945735168,1256957565562486784,2020-05-03 14:49:38,MasoShazly,@realDonaldTrump Was this true &amp; didn't you guys get ready https://t.co/UXhYOEaJuy,0.6956,positive,plague great,0.391304347826087
1256959105157214210,1256957565562486784,2020-05-03 14:49:38,shotgirl4,@realDonaldTrump We LOVE you! President Trump🇺🇸🇺🇸🇺🇸🇺🇸,0.7371,positive,plague great,0.2553843114009089
1256959104410664960,1256957565562486784,2020-05-03 14:49:38,com_tvm,@realDonaldTrump We are with you Donald Trump: You are the great president in USA for ever.,0.6249,positive,plague great,0.5925925925925926
1256959103768899584,1256957565562486784,2020-05-03 14:49:38,Goofygoo6er,@realDonaldTrump This is what we will read when you are kicked out of office this November! Awesome!,0.6892,positive,plague great,0.10205039525691699
1256959103374630912,1256957565562486784,2020-05-03 14:49:38,BBacuzzi,@realDonaldTrump What drugs are you on at the moment?,0.0,neutral,plague great,9.04884105960265
1256959110622388224,1256957565562486784,2020-05-03 14:49:39,MFRockwell,@realDonaldTrump https://t.co/IW1rDyRIaL,0.0,neutral,plague great,0.32289667741504885
1256959109129216001,1256957565562486784,2020-05-03 14:49:39,buystonkz,@realDonaldTrump Wtf is this lol,-0.25,negative,plague great,0.14823415578132557
1256959108483133440,1256957565562486784,2020-05-03 14:49:39,raddishujanai,@realDonaldTrump You sound more and more like a dictator recently.,0.469,positive,plague great,7.387301587301587
1256959107459960833,1256957565562486784,2020-05-03 14:49:39,MrJLCharbonneau,"@realDonaldTrump ... tick tock tick tock...👁
#EndTheElectoralCollege 

https://t.co/OtuhvEzP37 https://t.co/Ng02E8vnk8",0.0,neutral,plague great,31.54929482804971
1256959115647168513,1256957565562486784,2020-05-03 14:49:40,ouahiba11126146,@realDonaldTrump Ya3tik elli fo9t  brou7ek sinon winta demissioni #urfired,0.0,neutral,plague great,194.53659420289856
1256959114732867585,1256957565562486784,2020-05-03 14:49:40,AdX5000,"@realDonaldTrump You are a sick, dangerous man",-0.7506,negative,plague great,0.3014772384684956
1256959114078490625,1256957565562486784,2020-05-03 14:49:40,pkjtiwari,"@realDonaldTrump A simple Q comes to my mind.
U usually tweet encouraging Americans to save themselves, pointing fi… https://t.co/qTtF6cA1jH",0.765,positive,plague great,0.9885927119655907
1256959113587802113,1256957565562486784,2020-05-03 14:49:40,kasparknusper,@realDonaldTrump 🤮🤮🤮🤮🤮,0.0,neutral,plague great,27.331765062983763
1256959113461932038,1256957565562486784,2020-05-03 14:49:40,luvmyhollywood,@realDonaldTrump It’s all your fault. Blood is on your hands. If you read the intelligence reports and listened to… https://t.co/vBuES2j7Ak,0.1027,positive,plague great,14.025404944440591
1256959112551809025,1256957565562486784,2020-05-03 14:49:40,serr8d,@realDonaldTrump Something needs to be done about #Twitter's far-left platform biases. They've selected Conservativ… https://t.co/S1GpOeHcvO,0.0,neutral,plague great,30.73936601858595
1256959112425938945,1256957565562486784,2020-05-03 14:49:40,RosalieDuessel,"@realDonaldTrump Dear Mr. President, love you so much for what you stand for ... and for sure most of the Germans f… https://t.co/o6kOlCtsWK",0.8442,positive,plague great,79.07128535447376
1256959111549370370,1256957565562486784,2020-05-03 14:49:40,Kd_oliveira,@realDonaldTrump 🤢🤢🤢,0.0,neutral,plague great,0.07866969599821586
1256959111478095875,1256957565562486784,2020-05-03 14:49:40,professordill,"@realDonaldTrump Yep, it arrived in November 2016. Hopefully it will end in January 2021. https://t.co/u8jUMwD7PY",0.5994,positive,plague great,6.566549106257613
1256959116863369217,1256957565562486784,2020-05-03 14:49:41,Clownfeet53,@realDonaldTrump The Plague named Donald Trump?,0.0,neutral,plague great,26.262018145542985
1256959116846739460,1256957565562486784,2020-05-03 14:49:41,wohlenchilada,@realDonaldTrump From Two Corinthians?,0.0,neutral,plague great,13.171999999999999
1256959116540555270,1256957565562486784,2020-05-03 14:49:41,carmmann,@realDonaldTrump Very biblical of you. Our mutual acquaintance says you’re doing a great job. 🔥🇺🇸🔥 https://t.co/1ZpGrXxz7p,0.6249,positive,plague great,6.582051160280626
1256959116049813508,1256957565562486784,2020-05-03 14:49:41,hugapup,@realDonaldTrump You’re off the rails today. Or is that on the rails?...rails and rails of adderall.   Great rails!… https://t.co/vbn3BmZueu,0.6588,positive,plague great,0.11131384759874553
1256959115705962496,1256957565562486784,2020-05-03 14:49:41,TheRoge65704217,@realDonaldTrump https://t.co/ieAgJXb91E,0.0,neutral,plague great,91.0867924528302
1256959123716886528,1256957565562486784,2020-05-03 14:49:42,kathy_7,@realDonaldTrump ?????your  bat crazy,-0.5204,negative,plague great,4.7691981403869
1256959122962108416,1256957565562486784,2020-05-03 14:49:42,lagaless,@realDonaldTrump Yes.,0.4019,positive,plague great,128.11081898090146
1256959122664296450,1256957565562486784,2020-05-03 14:49:42,KarenLeeCoyle20,@realDonaldTrump God is with this great nation... the United States of America and good will prevail over this terr… https://t.co/g6pb00M0fc,0.9131,positive,plague great,0.6593493676677232
1256959122571964417,1256957565562486784,2020-05-03 14:49:42,realEricOber,@realDonaldTrump https://t.co/YB0RIqiIl8,0.0,neutral,plague great,5.164268483042429
1256959121284313093,1256957565562486784,2020-05-03 14:49:42,PeteJason4,@realDonaldTrump What the hell is this? You sound like a teenager. GET OFF TWITTER AND GET TO WORK.,-0.4767,negative,plague great,0.8719399780635225
1256959121087135746,1256957565562486784,2020-05-03 14:49:42,niafatwa69,@realDonaldTrump Coming to a theater near you,0.0,neutral,plague great,0.29782196969696967
1256959127429021702,1256957565562486784,2020-05-03 14:49:43,janprejbisz,@realDonaldTrump Death cult.,-0.5994,negative,plague great,0.010964204221334855
1256959126548238338,1256957565562486784,2020-05-03 14:49:43,Fedupmom58,@realDonaldTrump https://t.co/IuA0Iua07r,0.0,neutral,plague great,3.6609374999999997
1256959126401437696,1256957565562486784,2020-05-03 14:49:43,MizterRezident,@realDonaldTrump Yep... I predict @JoeBiden is gonna win too! And we'll recover from you. https://t.co/SbI4jreNy6,0.6239,positive,plague great,12.031675392670156
1256959125617025024,1256957565562486784,2020-05-03 14:49:43,24sales2U,@realDonaldTrump #1-Trump's sociopathy explains his lack of early and proper response to this pandemic. It also exp… https://t.co/QxlFwMhQnb,-0.3182,negative,plague great,81.12899460204794
1256959124660793346,1256957565562486784,2020-05-03 14:49:43,Fun18819489,@realDonaldTrump Thank you President for your tireless working that saved so many lives.,0.6486,positive,plague great,11.97769174041298
1256959124522381312,1256957565562486784,2020-05-03 14:49:43,MajorHope,@realDonaldTrump Amen!,0.0,neutral,plague great,9.016897492847203
1256959130302021633,1256957565562486784,2020-05-03 14:49:44,robertogz12,@realDonaldTrump Hablando de Plagas... https://t.co/ysZpHPu9IU,0.0,neutral,plague great,148.04759802540903
1256959129404559360,1256957565562486784,2020-05-03 14:49:44,arnelsmom,@realDonaldTrump Cringe.,0.0,neutral,plague great,413.9385813148789
1256959129379385344,1256957565562486784,2020-05-03 14:49:44,Pussycat_inc,@realDonaldTrump https://t.co/jKHdjU8gCo,0.0,neutral,plague great,48.930390920554856
1256959128884244482,1256957565562486784,2020-05-03 14:49:44,eyeofthetiger31,"@realDonaldTrump Sir, I, a proud Indian and an admirer of the USA  , just wanna say , GOD Speed and GOD bless the g… https://t.co/zC2SwwOWhg",0.9241,positive,plague great,0.007355194984970732
1256959128343244802,1256957565562486784,2020-05-03 14:49:44,lookalouin,"@realDonaldTrump Is there a part one?
Or does your brain just start.....",0.0,neutral,plague great,0.0014231427230473423
1256959136291532800,1256957565562486784,2020-05-03 14:49:45,spodvoll,"@realDonaldTrump ""The beast was given a mouth to utter proud words and blasphemies and to exercise its authority fo… https://t.co/vmKvRfUeR4",0.5267,positive,plague great,0.48360583790167494
1256959134756483072,1256957565562486784,2020-05-03 14:49:45,queenbethie24,@realDonaldTrump https://t.co/XRfP6y7S11,0.0,neutral,plague great,0.15472899055196418
1256959134299086849,1256957565562486784,2020-05-03 14:49:45,bendswede,@realDonaldTrump Plague?  Hardly,0.0,neutral,plague great,0.4758734424627413
1256959133435166723,1256957565562486784,2020-05-03 14:49:45,stbachman,@realDonaldTrump https://t.co/WRye3YruYY,0.0,neutral,plague great,0.06525292264389324
1256959132969644038,1256957565562486784,2020-05-03 14:49:45,bootifulblue23,"@realDonaldTrump Holy shit. New level of bat shit right here, Sniffy",-0.802,negative,plague great,1.5350256285086648
1256959132902531073,1256957565562486784,2020-05-03 14:49:45,LA_Holding,"@realDonaldTrump Hey this is so true, America will rise from this, in November when we VOTE YOU OUT!! #voteblue2020 #2ndgraderpresident",0.637,positive,plague great,3.4102959531800403
1256959132797734912,1256957565562486784,2020-05-03 14:49:45,BrittBr24099486,@realDonaldTrump https://t.co/zIy8MPLMRs https://t.co/E6sY4KIZUr,0.0,neutral,plague great,0.26010981141083794
1256959144889851909,1256957565562486784,2020-05-03 14:49:47,RevMaxPower,@realDonaldTrump That’s what I’d call a premature election...,0.0,neutral,plague great,14.045709833369644
1256959144063651842,1256957565562486784,2020-05-03 14:49:47,cylyn2015,"@realDonaldTrump Is this you doing sarcasm? Like everything you are, it's tasteless, pointless, and you suck.",-0.3182,negative,plague great,5.175949796360499
1256959143967182849,1256957565562486784,2020-05-03 14:49:47,cornedbeef9,@realDonaldTrump Never mind banging on about drinking bleach........ let’s all think about why on Earth anybody wou… https://t.co/AlpycjYfN5,0.0,neutral,plague great,1.6772247360482653
1256959143723835392,1256957565562486784,2020-05-03 14:49:47,kravrex,@realDonaldTrump @Y0landaRiggins #MAGA https://t.co/0H5z4oFZjw,0.0,neutral,plague great,31.847645549140207
1256959141370687491,1256957565562486784,2020-05-03 14:49:47,BoulderDaisy,@realDonaldTrump You are the plague that has destroyed this country .,-0.4939,negative,plague great,15.9488277415141
1256959148303974400,1256957565562486784,2020-05-03 14:49:48,alirodger,@realDonaldTrump Medic!!,0.0,neutral,plague great,4.760768742873693
1256959153358200833,1256957565562486784,2020-05-03 14:49:49,Voice_4Reason,@realDonaldTrump @museumof_man @realDonaldTrump https://t.co/aTj9fypFkI,0.0,neutral,plague great,12.423910052483926
1256959153270140929,1256957565562486784,2020-05-03 14:49:49,DEPTCOMMONSENSE,"@realDonaldTrump ...... and on the fourth horse rode death ..... ""Be right, Do right, Get right""",-0.5994,negative,plague great,2.860932077342588
1256959152552849408,1256957565562486784,2020-05-03 14:49:49,Nick_Carmody,@realDonaldTrump https://t.co/aozdYPLuwt,0.0,neutral,plague great,53.60196461453025
1256959152322220032,1256957565562486784,2020-05-03 14:49:49,nichole_panko6,@realDonaldTrump I think our definitions of great are different,0.6249,positive,plague great,11.918193417087393
1256959151478956032,1256957565562486784,2020-05-03 14:49:49,PaulMMetzger,@realDonaldTrump And the President of the mighty US said this plague will be magically gone in 15 days. And the pla… https://t.co/ArbURMWoaK,0.0,neutral,plague great,6.344326566017875
1256959150774517763,1256957565562486784,2020-05-03 14:49:49,thgreatdeceiver,@realDonaldTrump So the hoax is now a great and powerful plague jeez please someone get him to stop drop his phone in disinfectant,0.5456,positive,plague great,200.7088257073565
1256959150669660160,1256957565562486784,2020-05-03 14:49:49,phb1969,"@realDonaldTrump America, Land of the Free and home of the Brave.#Trump2020  #WWG1WGA #QAnon",0.5106,positive,plague great,2.5358379175583474
1256959150602571777,1256957565562486784,2020-05-03 14:49:49,bk9net,"@realDonaldTrump ""...and the plague was called 'Donald John Trump'...""",0.0,neutral,plague great,18.16161215657095
1256959150514454528,1256957565562486784,2020-05-03 14:49:49,Head_Langdon,@realDonaldTrump Are you actually mental?,0.0,neutral,plague great,2.3177723912978427
1256959149700677632,1256957565562486784,2020-05-03 14:49:49,Retrorona,@realDonaldTrump https://t.co/ACUVfmQlPo,0.0,neutral,plague great,2.4182605524660405
1256959157082771456,1256957565562486784,2020-05-03 14:49:50,GeorgeEarthling,"@realDonaldTrump Fixed it:

... And then a powerful plague approached with much warning from afar, and it was ignor… https://t.co/eAgb1F166v",0.1027,positive,plague great,69.79309859535093
1256959156126453760,1256957565562486784,2020-05-03 14:49:50,Grayboy451,@realDonaldTrump this motherf☆cker has lost his damn mind completely.. https://t.co/XH72C3SHbU,-0.6124,negative,plague great,0.05698129621574597
1256959154863955970,1256957565562486784,2020-05-03 14:49:50,Rabbitbrains,"@realDonaldTrump I can’t wait to get back to America, I hope to see the Grand Canyon in October. Please.......",0.7096,positive,plague great,109.94565217391303
1256959154616328192,1256957565562486784,2020-05-03 14:49:50,chayne38427920,@realDonaldTrump Fairy Tale from a fairy. TRUMP is DEATH 💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀💀,-0.6841,negative,plague great,0.07392677506141068
1256959160702427136,1256957565562486784,2020-05-03 14:49:51,robsur,@realDonaldTrump He’s trippin,0.0,neutral,plague great,0.18800805114742167
1256959160299646976,1256957565562486784,2020-05-03 14:49:51,Armyvetgrl1,"@realDonaldTrump What a blessed Sunday to you President Trump, and to your family, Thank you for all you are doing, and Amen",0.7506,positive,plague great,175.70297864261983
1256959158240382978,1256957565562486784,2020-05-03 14:49:51,rdunnflorida,"@realDonaldTrump And with fearlessness and creativity, saved their great country and ultimately the world!",0.8977,positive,plague great,6.4711343931856025
1256959165894930433,1256957565562486784,2020-05-03 14:49:52,SandyJakhar7,@realDonaldTrump Now the has come to punish China .  Greedy China forced world in Hell,-0.9231,negative,plague great,0.0
1256959164800065537,1256957565562486784,2020-05-03 14:49:52,growingupaimi,@realDonaldTrump Careful! The left doesn't like when you are optimistics. But it is RIGHT to be so!,-0.2718,negative,plague great,4716.947308567096
1256959169120342016,1256957565562486784,2020-05-03 14:49:53,PeterCMoran,@realDonaldTrump What’s @TheEllenShow problem?,-0.4019,negative,plague great,0.048277186791153594
1256959168369614849,1256957565562486784,2020-05-03 14:49:53,sigtruth,@realDonaldTrump Love ya Mr President but you can’t seem to prosecute obvious criminals within our own FBI &amp; DOJ.… https://t.co/cwNURWI7m8,-0.7906,negative,plague great,12.254265236393909
1256959166062702593,1256957565562486784,2020-05-03 14:49:53,ReshiSfi,@realDonaldTrump Why our internet speed is been snaped 6months frm j&amp;k,0.0,neutral,plague great,0.6245421245421245
1256959173956374529,1256957565562486784,2020-05-03 14:49:54,TrumpeeToupee,"@realDonaldTrump Shut the hell up, you murder hornet https://t.co/MXUhyYyK93",-0.8834,negative,plague great,244.4689640353469
1256959173079764996,1256957565562486784,2020-05-03 14:49:54,way_anders,@realDonaldTrump So long as the deep state is defeated worldwide sir.,-0.4767,negative,plague great,69.02204081632652
1256959172601622532,1256957565562486784,2020-05-03 14:49:54,DonMcLe74543994,@realDonaldTrump #nonessentialsforTrump,0.0,neutral,plague great,0.145163373369495
1256959171427282944,1256957565562486784,2020-05-03 14:49:54,WGodgirl,@realDonaldTrump WWG1WGA🇺🇸🗽⚖🔔 https://t.co/gveyeAklZN,0.0,neutral,plague great,7.831102040816326
1256959171049803776,1256957565562486784,2020-05-03 14:49:54,Strandjunker,@realDonaldTrump #25thAmendmentNow,0.0,neutral,plague great,45325.41111242185
1256959170353303552,1256957565562486784,2020-05-03 14:49:54,TonyPelch,@realDonaldTrump https://t.co/b2DfYg5DKp,0.0,neutral,plague great,40.84071484071484
1256959177106378752,1256957565562486784,2020-05-03 14:49:55,SEGUNAUTO_BARON,@realDonaldTrump God bless #Americans @realDonaldTrump @SEGUNAUTO_BARON @MBuhari,0.5994,positive,plague great,2.431141003511696
1256959176690954241,1256957565562486784,2020-05-03 14:49:55,rosecolordglasz,"@realDonaldTrump #LaughingStockOfTheWorld 

https://t.co/4f547IYNj7 https://t.co/JYxLI3q46s",0.0,neutral,plague great,10.483359950581427
1256959176145764352,1256957565562486784,2020-05-03 14:49:55,emeyah,@realDonaldTrump https://t.co/YSONoNjonq,0.0,neutral,plague great,1.4031747022741106
1256959175860670465,1256957565562486784,2020-05-03 14:49:55,BTwitmo,"@realDonaldTrump Prewriting history again, I see. #TRE45ON",0.0,neutral,plague great,136.4237136604864
1256959182068162565,1256957565562486784,2020-05-03 14:49:56,pragmatic_texan,@realDonaldTrump Good morning Mr. President. May i add “and liberal heads exploded all over America!” https://t.co/8zbxBns3XZ,0.4926,positive,plague great,118.69374613246298
1256959180222627840,1256957565562486784,2020-05-03 14:49:56,CerysKes,@realDonaldTrump Sorry have you suddenly become a narrator to a naff movie?,-0.0772,negative,plague great,1.6696591251678288
1256959180121890817,1256957565562486784,2020-05-03 14:49:56,Cowhead123Bryan,@realDonaldTrump You are the plague and the United States will never be the same thanks to you and the do nothing r… https://t.co/k5wIPjpQHj,0.6908,positive,plague great,0.0034840552118039028
1256959179949879296,1256957565562486784,2020-05-03 14:49:56,Fergkaren,"@realDonaldTrump First of all, you fucked it all up. #TrumpOwnsEveryDeath",-0.6597,negative,plague great,3.16223973176865
1256959178830217221,1256957565562486784,2020-05-03 14:49:56,joshducharme413,@realDonaldTrump https://t.co/P7qd0GQNEz,0.0,neutral,plague great,1.302789684491603
1256959186807775232,1256957565562486784,2020-05-03 14:49:57,katieiii1,@realDonaldTrump WTF are you taking about dickweed?,-0.6739,negative,plague great,0.5102040816326531
1256959186107326464,1256957565562486784,2020-05-03 14:49:57,PivotHeel,@realDonaldTrump https://t.co/GrBxT5vbgy,0.0,neutral,plague great,12.37270959238781
1256959186098929672,1256957565562486784,2020-05-03 14:49:57,Redeyebronson,"@realDonaldTrump The plague was Donald Trump, spawn of Satan, and America will be greater than before after he is d… https://t.co/ecYsNmDYmI",0.3612,positive,plague great,0.911620294599018
1256959185939566594,1256957565562486784,2020-05-03 14:49:57,m4xisdead,@realDonaldTrump KEKW,0.0,neutral,plague great,0.03116279069767442
1256959185402703872,1256957565562486784,2020-05-03 14:49:57,DanGman4,@realDonaldTrump I see you are working hard today ..........................what not church 🤔,-0.1027,negative,plague great,6.040422097069057
1256959184836399105,1256957565562486784,2020-05-03 14:49:57,HarshDilawar,@realDonaldTrump OUR  BLESSING WITH THE LOST SOULS.. hope you need a advice from GREAT @BarackObama,0.8636,positive,plague great,0.0913014776824252
1256959183892742144,1256957565562486784,2020-05-03 14:49:57,PippaN15,@realDonaldTrump Calling Nurse Ratched... https://t.co/B3fqlFkfYv,0.0,neutral,plague great,47.770660303812
1256959190138007552,1256957565562486784,2020-05-03 14:49:58,Dangamipissed,@realDonaldTrump Hopey's working overtime I see YA LOSER,-0.6289,negative,plague great,16.30736493459
1256959189496131584,1256957565562486784,2020-05-03 14:49:58,AAhlering,@realDonaldTrump Well stated Mr. President.,0.2732,positive,plague great,0.6923076923076923
1256959188963594242,1256957565562486784,2020-05-03 14:49:58,thebabay69,@realDonaldTrump We should have plagues more often! Thank you mr president!,0.5207,positive,plague great,0.3571428571428571
1256959188523253761,1256957565562486784,2020-05-03 14:49:58,card2525,@realDonaldTrump Open this country up!  NOW!,0.0,neutral,plague great,20.31903667516966
1256959188292567041,1256957565562486784,2020-05-03 14:49:58,Asi_ndi,"@realDonaldTrump What would be the name of this movie,i wonder🤔",0.0,neutral,plague great,0.5588184036249564
1256959187810123777,1256957565562486784,2020-05-03 14:49:58,CaprianaLawren2,@realDonaldTrump AMEN 🙏!,0.0,neutral,plague great,68.8356166969074
1256959187650785282,1256957565562486784,2020-05-03 14:49:58,Infowun,@realDonaldTrump Hahahahahahahaha,0.0,neutral,plague great,0.3747875207054876
1256959195083128834,1256957565562486784,2020-05-03 14:49:59,RickBritt61,@realDonaldTrump Cosplaying the stupid Antichrist this morning.,-0.5267,negative,plague great,13.368305052076062
1256959193975853062,1256957565562486784,2020-05-03 14:49:59,bschapiroMD,@realDonaldTrump You skipped over the part about how we rose from the destruction by mailing in our ballots on November 3rd.,-0.5719,negative,plague great,321.69076147647365
1256959193363312640,1256957565562486784,2020-05-03 14:49:59,funerarygirl,@realDonaldTrump https://t.co/lrURowHw8b,0.0,neutral,plague great,33.73046035062111
1256959192998559750,1256957565562486784,2020-05-03 14:49:59,Pebeck4,"@realDonaldTrump Ok, who REALLY wrote that?",0.296,positive,plague great,0.0
1256959192990179329,1256957565562486784,2020-05-03 14:49:59,Trumpythefraud,@realDonaldTrump 🖕🖕🖕🖕,0.0,neutral,plague great,1.110035451322607
1256959199319404544,1256957565562486784,2020-05-03 14:50:00,AbdulHakeemArz2,@realDonaldTrump Keep quiet sir. Please,0.3182,positive,plague great,0.0910569105691057
1256959198992183296,1256957565562486784,2020-05-03 14:50:00,2Js1T,@realDonaldTrump #AmericaStrong,0.0,neutral,plague great,87.42880774788927
1256959198631469056,1256957565562486784,2020-05-03 14:50:00,DrRefugee,@realDonaldTrump We ran out of swabs and don’t have enough tests...nowhere to go but up #MAGA,0.0,neutral,plague great,2.3984369980655567
1256959197280944129,1256957565562486784,2020-05-03 14:50:00,MrA99427045,"@realDonaldTrump Could you try and take some action to stop the thousands of unnecessary deaths in your country, yo… https://t.co/O8OP6G5b27",-0.296,negative,plague great,18.620689655172413
1256959196945317890,1256957565562486784,2020-05-03 14:50:00,SkipSeasoned,@realDonaldTrump Did you ever hear the tragedy of Darth Plageuis the wise,-0.3182,negative,plague great,10.475760296934865
1256959195561242624,1256957565562486784,2020-05-03 14:50:00,TTPWWG1WGA,@realDonaldTrump 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/QJLRk0kLGW,0.0,neutral,plague great,212.85572195773716
1256959203480084480,1256957565562486784,2020-05-03 14:50:01,jerrymontee,@realDonaldTrump Ride on Prophet Trump!!! .Don't mind this Chinese virus... America and the global world is coming Alive Again!,0.5815,positive,plague great,0.25949367088607594
1256959203312373761,1256957565562486784,2020-05-03 14:50:01,Jamesthecat1967,@realDonaldTrump It makes you wonder if the word Narcissist will be replaced in future years by the word Trump.,0.0,neutral,plague great,0.8959228337521278
1256959202825777152,1256957565562486784,2020-05-03 14:50:01,quickben12,@realDonaldTrump https://t.co/RjoK5Nt3mm,0.0,neutral,plague great,1.6189309191558068
1256959202146344961,1256957565562486784,2020-05-03 14:50:01,youroldda,@realDonaldTrump And God said take this bleach and drink it...,0.2732,positive,plague great,2.2196562425399855
1256959201613623296,1256957565562486784,2020-05-03 14:50:01,EmmaCTZen1,@realDonaldTrump https://t.co/oRAwcH3O2Y,0.0,neutral,plague great,18.069552110249784
1256959200657367040,1256957565562486784,2020-05-03 14:50:01,THEfarinelli,"@realDonaldTrump Well, it’s no Bill Pullmans speech from “Independence Day”, but you are no President Whitmore",-0.431,negative,plague great,1.9331510638987648
1256959207837851649,1256957565562486784,2020-05-03 14:50:02,e1izabethrogers,@realDonaldTrump Dude go back to sleep for a few more hours. Your brain isn’t ready yet.,0.3612,positive,plague great,20.454742665241678
1256959207552630785,1256957565562486784,2020-05-03 14:50:02,syko1969,@realDonaldTrump 25th Amendment please,0.3182,positive,plague great,18.27694726580925
1256959207527546880,1256957565562486784,2020-05-03 14:50:02,LisaLivesLoves,@realDonaldTrump TrumpIsTHEVirus,0.0,neutral,plague great,4.20468229107951
1256959207229624320,1256957565562486784,2020-05-03 14:50:02,intrcz,@realDonaldTrump People be talking about Liberal vs Democrats. I say we look at this big fella try on some clothes 😎 https://t.co/1lOhD5r4Y8,0.0,neutral,plague great,0.17589235711969817
1256959204776181762,1256957565562486784,2020-05-03 14:50:02,3rdbn1,"@realDonaldTrump Alas, Babylon...",-0.2732,negative,plague great,0.5342465753424658
1256959204721598466,1256957565562486784,2020-05-03 14:50:02,jdpk61991,@realDonaldTrump The BUCK stops with YOU! Period.,-0.2244,negative,plague great,0.0
1256959210237157380,1256957565562486784,2020-05-03 14:50:03,marcus_buys,@realDonaldTrump Okay... so America had to be hit by some virus for it to be great than ever before,0.6249,positive,plague great,0.35132275132275137
1256959209549283328,1256957565562486784,2020-05-03 14:50:03,SonJa41243694,"@realDonaldTrump People are getting back to a more moral kind of living, &amp; hope we don't lose that gong forward.",0.6319,positive,plague great,46.477732793522264
1256959208509050882,1256957565562486784,2020-05-03 14:50:03,MarcMarkley,"@realDonaldTrump You realize the Coronavirus is still 100% alive, right?  #dotard",0.3818,positive,plague great,9.937424131101457
1256959208337145857,1256957565562486784,2020-05-03 14:50:03,poetryismyweapn,"@realDonaldTrump Indeed.  When we remember the death of innocents, when we stand up against the sins of our neighbo… https://t.co/sfjg6BNDx1",-0.7003,negative,plague great,10.298575597039612
1256959215857356801,1256957565562486784,2020-05-03 14:50:04,GoGriz669,"@realDonaldTrump Having an episode this morning, are we?",0.0,neutral,plague great,7.885536991199119
1256959220102152192,1256957565562486784,2020-05-03 14:50:05,merlin195029,@realDonaldTrump A great president who cares about his people.. who holds God in his heart is exactly what we needed!,0.8588,positive,plague great,8.696605855256923
1256959219884068864,1256957565562486784,2020-05-03 14:50:05,YussufbinaliAli,@realDonaldTrump Not under the leadership of an idiot like you but great leaders,0.7391,positive,plague great,0.0002699765795317256
1256959219703611392,1256957565562486784,2020-05-03 14:50:05,MantoothTy,@realDonaldTrump Couldn’t ask for a better leader to lead us out of this. Thanks Mr. President! #MAGA #KAG2020,0.7627,positive,plague great,25.272259872032713
1256959218466291712,1256957565562486784,2020-05-03 14:50:05,PixiedonT,@realDonaldTrump If you don’t stop these power hungry governors and mayors there’s going to be a war.,-0.7269,negative,plague great,43.65799886941775
1256959224585781249,1256957565562486784,2020-05-03 14:50:06,Nineofnine1,@realDonaldTrump Isn't it your nap time? Or maybe second breakfast? Get off your phone.,0.0,neutral,plague great,16.058637284701113
1256959224577433601,1256957565562486784,2020-05-03 14:50:06,RealDuckies,@realDonaldTrump ...and we also took care of the invisible enemy.,-0.0772,negative,plague great,88.95802257178016
1256959222161575937,1256957565562486784,2020-05-03 14:50:06,georgezab,@realDonaldTrump Drinking before noon? https://t.co/NIeZtBBEBI,0.0,neutral,plague great,41.64487192225012
1256959222132232193,1256957565562486784,2020-05-03 14:50:06,RenatoPortoCos1,"@realDonaldTrump Perhaps not, Mr. President.",0.0,neutral,plague great,0.36009634684865516
